match_id,inning,batsman,batsman_runs
501,2,KK Cooper,5
502,1,M Vijay,5
235,1,SB Styris,5
324,1,DJ Bravo,5
105,2,SA Asnodkar,5
105,1,AB Agarkar,5
538,1,DJ Bravo,5
397,2,KV Sharma,5
92,2,SB Styris,5
288,1,AS Raut,5
122,2,R Vinay Kumar,5
316,2,TL Suman,5
336,2,DA Miller,5
342,1,NV Ojha,5
50,2,RG Sharma,5
441,1,CA Pujara,5
385,1,BJ Hodge,5
33,2,AF Milne,5
229,2,DA Warner,5
231,2,DW Steyn,5
210,1,YK Pathan,5
45,1,V Kohli,5
591,1,AD Nath,5
590,2,PA Patel,5
399,2,CH Morris,5
401,2,KB Arun Karthik,5
425,1,RA Jadeja,5
424,2,DPMD Jayawardene,5
177,1,PP Chawla,5
202,1,MK Pandey,5
283,1,BJ Hodge,5
127,1,A Kumble,5
126,2,BJ Hodge,5
118,1,DJ Bravo,5
386,2,M Vijay,5
304,2,M Vijay,5
256,2,SK Warne,5
51,2,MS Dhoni,5
147,2,ST Jayasuriya,5
256,1,Sunny Singh,5
216,1,R Ashwin,5
443,2,PP Chawla,5
504,1,DR Smith,5
64,2,BB McCullum,5
94,1,P Kumar,5
590,1,SR Watson,5
57,2,IR Jaggi,5
522,2,AN Ahmed,5
524,2,CJ Anderson,5
261,1,KM Jadhav,5
111,2,HH Gibbs,5
112,2,LR Shukla,5
548,1,SE Marsh,5
147,1,RJ Harris,5
610,2,Yuvraj Singh,5
422,2,Yuvraj Singh,5
159,2,MV Boucher,5
159,1,M Vijay,5
24,1,RG Sharma,5
302,1,DJ Bravo,5
289,1,MEK Hussey,5
263,2,AB de Villiers,5
102,1,YV Takawale,5
162,1,DJ Bravo,5
588,1,RG Sharma,5
302,1,JA Morkel,5
453,2,BB Samantray,5
617,1,CH Gayle,5
598,2,MS Dhoni,5
32,2,I Sharma,5
31,2,MK Pandey,5
599,2,Q de Kock,5
476,4,SPD Smith,5
209,2,A Mithun,5
405,1,AD Mascarenhas,5
233,1,DR Smith,5
261,1,R Vinay Kumar,5
261,1,M Muralitharan,5
346,1,DT Christian,5
564,2,WP Saha,5
138,2,BB McCullum,5
295,2,B Chipli,5
257,2,SK Raina,5
631,2,B Kumar,5
422,1,MEK Hussey,5
161,1,PJ Sangwan,5
9,2,A Zampa,5
629,1,F Behardien,5
468,1,MK Pandey,5
24,2,KK Nair,5
280,2,PP Chawla,5
525,2,KS Williamson,5
6,1,SK Raina,5
6,1,BB McCullum,5
384,2,MN Samuels,5
198,1,P Dogra,5
285,1,JA Morkel,5
95,1,WP Saha,5
93,2,M Rawat,5
174,2,MV Boucher,5
229,1,TL Suman,5
228,2,ML Hayden,5
207,2,R Sharma,5
207,2,MD Mishra,5
582,1,SPD Smith,5
175,2,A Symonds,5
479,2,BR Dunk,5
294,1,PR Shah,5
172,2,RG Sharma,5
204,1,MK Tiwary,5
587,1,D Wiese,5
40,2,MS Dhoni,5
383,2,KA Pollard,5
534,1,KA Pollard,5
267,2,R Dravid,5
67,1,MEK Hussey,5
67,1,JDP Oram,5
51,2,Washington Sundar,5
548,2,SS Tiwary,5
266,1,YK Pathan,5
114,1,AC Gilchrist,5
260,2,S Sohal,5
223,2,R Dravid,5
541,1,UBT Chand,5
96,1,JA Morkel,5
168,1,MM Patel,5
345,1,KP Pietersen,5
115,1,Sohail Tanvir,5
556,2,Harbhajan Singh,5
556,2,HH Pandya,5
624,1,SA Yadav,5
272,1,S Badrinath,5
86,1,GC Smith,5
489,1,KM Jadhav,5
626,2,Sandeep Sharma,5
23,2,DR Smith,5
278,2,MV Boucher,5
310,2,SL Malinga,5
276,2,M Vijay,5
452,1,AB de Villiers,5
84,2,JR Hopes,5
555,2,EJG Morgan,5
60,1,Mohammad Hafeez,5
376,2,HV Patel,5
376,1,S Dhawan,5
241,2,AG Paunikar,5
467,2,AM Nayar,5
99,1,Mohammad Hafeez,5
319,2,SK Trivedi,5
407,1,DH Yagnik,5
361,1,SR Watson,5
411,2,AG Murtaza,5
230,1,DJ Bravo,5
560,2,GB Hogg,5
530,1,LMP Simmons,5
83,1,S Vidyut,5
257,1,SR Tendulkar,5
453,1,P Dogra,5
636,1,Bipul Sharma,5
635,1,ER Dwivedi,5
528,1,DA Miller,5
636,2,AB de Villiers,5
274,1,IK Pathan,5
314,2,JH Kallis,5
314,1,KK Cooper,5
313,2,DW Steyn,5
315,2,AD Mascarenhas,5
171,1,JH Kallis,5
169,2,WA Mota,5
466,2,IK Pathan,5
536,4,SPD Smith,5
536,1,SV Samson,5
520,2,Karanveer Singh,5
5,1,Iqbal Abdulla,5
4,1,MS Dhoni,5
124,1,VVS Laxman,5
377,1,R Dravid,5
374,2,NV Ojha,5
374,2,IK Pathan,5
53,2,TA Boult,5
565,1,P Negi,5
231,2,MK Pandey,5
115,2,S Dhawan,5
65,2,M Kaif,5
343,2,KMDN Kulasekara,5
375,2,SC Ganguly,5
636,2,Iqbal Abdulla,4
5,2,KK Nair,4
5,2,CH Morris,4
313,2,MS Gony,4
265,1,S Dhawan,4
265,1,B Chipli,4
635,2,DJ Hooda,4
265,2,DPMD Jayawardene,4
636,1,MC Henriques,4
54,1,EJG Morgan,4
190,4,Yuvraj Singh,4
532,2,PP Chawla,4
555,2,DA Warner,4
86,1,M Kaif,4
85,1,PA Patel,4
525,1,AN Ahmed,4
533,1,SK Raina,4
606,1,AB de Villiers,4
372,2,IK Pathan,4
382,1,IK Pathan,4
384,1,DB Ravi Teja,4
383,1,DT Christian,4
382,2,MS Bisla,4
633,1,AJ Finch,4
632,1,SW Billings,4
188,1,Harbhajan Singh,4
492,1,V Kohli,4
282,1,A Symonds,4
453,2,NLTC Perera,4
446,2,IK Pathan,4
446,2,BJ Rohrer,4
449,1,KV Sharma,4
267,2,AL Menaria,4
144,1,JA Morkel,4
447,2,SV Samson,4
447,2,R Dravid,4
491,1,R Dhawan,4
447,2,AM Rahane,4
284,1,DJ Hussey,4
489,2,S Dhawan,4
260,2,DW Steyn,4
218,1,PD Collingwood,4
456,1,KK Cooper,4
487,2,JP Faulkner,4
486,2,DR Smith,4
115,2,GD McGrath,4
455,1,DW Steyn,4
215,2,RS Sodhi,4
348,1,JP Duminy,4
570,2,M Morkel,4
145,2,S Sreesanth,4
443,1,DPMD Jayawardene,4
570,1,CH Morris,4
52,2,MC Henriques,4
325,2,Shakib Al Hasan,4
233,1,AC Gilchrist,4
11,1,VR Aaron,4
10,2,RG Sharma,4
494,1,AM Rahane,4
49,2,Mohammed Shami,4
457,1,DR Smith,4
456,2,R Dhawan,4
281,1,SK Raina,4
280,2,Sunny Singh,4
280,2,SE Marsh,4
221,2,AB de Villiers,4
256,1,PP Chawla,4
439,2,Harbhajan Singh,4
439,1,Parvez Rasool,4
572,1,P Kumar,4
296,2,JJ van der Wath,4
49,2,RR Pant,4
309,1,JH Kallis,4
147,1,DB Ravi Teja,4
498,2,Imran Tahir,4
107,2,MS Dhoni,4
107,1,Misbah-ul-Haq,4
459,2,NJ Maddinson,4
625,1,RR Pant,4
116,1,Yuvraj Singh,4
137,1,JA Morkel,4
547,2,AD Russell,4
69,1,VRV Singh,4
68,2,SR Watson,4
68,2,Pankaj Singh,4
438,2,UT Yadav,4
438,2,DA Warner,4
438,1,CH Gayle,4
10,1,B Kumar,4
494,1,DH Yagnik,4
55,1,SR Watson,4
563,2,SPD Smith,4
458,1,YK Pathan,4
352,1,RA Jadeja,4
323,1,JP Duminy,4
232,2,TL Suman,4
575,1,Mandeep Singh,4
574,2,JP Faulkner,4
436,2,R Dravid,4
436,1,R Sathish,4
18,2,RV Uthappa,4
614,1,SA Yadav,4
215,1,SS Tiwary,4
107,2,MS Gony,4
496,2,V Sehwag,4
290,1,BJ Hodge,4
544,2,MG Johnson,4
323,1,AA Jhunjhunwala,4
576,2,MEK Hussey,4
220,2,CL White,4
133,2,RJ Quiney,4
133,1,KD Karthik,4
56,2,KV Sharma,4
461,2,AM Nayar,4
461,1,KV Sharma,4
153,2,RV Uthappa,4
213,2,A Mishra,4
435,1,MS Dhoni,4
434,2,R Bhatia,4
70,1,MV Boucher,4
498,2,LRPL Taylor,4
434,1,KA Pollard,4
579,1,AR Patel,4
578,1,Z Khan,4
119,2,M Rawat,4
132,1,SS Tiwary,4
461,2,R Bhatia,4
562,2,J Suchith,4
157,2,ST Jayasuriya,4
157,1,WA Mota,4
211,2,R Sathish,4
211,2,AN Ahmed,4
431,2,BJ Hodge,4
156,1,SC Ganguly,4
432,1,GH Vihari,4
430,2,B Laughlin,4
499,2,AN Ahmed,4
544,2,R Dhawan,4
159,1,M Muralitharan,4
118,1,Harbhajan Singh,4
229,2,G Gambhir,4
119,2,Niraj Patel,4
612,2,RR Pant,4
21,1,DA Warner,4
424,1,MS Bisla,4
45,2,MK Pandey,4
426,2,SPD Smith,4
501,2,Ankit Sharma,4
500,1,KV Sharma,4
104,2,TM Dilshan,4
104,1,Z Khan,4
158,1,DA Warner,4
235,1,M Vijay,4
105,1,Mohammad Hafeez,4
356,2,J Syed Mohammad,4
356,2,AUK Pathan,4
210,2,DR Smith,4
160,2,JP Duminy,4
581,1,SA Yadav,4
64,2,LR Shukla,4
552,1,AT Rayudu,4
551,1,KV Sharma,4
58,1,AS Rajpoot,4
22,1,AR Patel,4
23,2,JP Faulkner,4
581,1,C Munro,4
503,1,PA Patel,4
543,1,NM Coulter-Nile,4
71,1,I Sharma,4
70,2,M Kaif,4
310,1,MN Samuels,4
130,2,AD Mascarenhas,4
131,2,VVS Laxman,4
14,1,SA Yadav,4
621,2,RV Uthappa,4
220,2,R Vinay Kumar,4
207,2,VVS Laxman,4
42,2,YS Chahal,4
42,2,S Aravind,4
320,2,RA Jadeja,4
419,1,IK Pathan,4
506,1,G Gambhir,4
43,2,MC Henriques,4
43,2,KS Williamson,4
210,1,AP Dole,4
209,2,CL White,4
99,1,I Sharma,4
320,1,AB de Villiers,4
169,2,PP Chawla,4
481,1,IK Pathan,4
329,2,TM Dilshan,4
560,1,Gurkeerat Singh,4
507,2,Y Venugopal Rao,4
507,1,SK Raina,4
100,2,JR Hopes,4
167,1,DL Vettori,4
166,2,SC Ganguly,4
358,2,OA Shah,4
23,2,Ishan Kishan,4
361,1,R Dravid,4
582,2,RA Jadeja,4
43,1,DT Christian,4
359,2,KC Sangakkara,4
362,2,MD Mishra,4
362,2,AD Mathews,4
169,1,S Badrinath,4
73,2,KC Sangakkara,4
128,2,Z Khan,4
466,2,A Mishra,4
466,1,MG Johnson,4
130,2,M Rawat,4
414,1,Q de Kock,4
583,1,MG Johnson,4
279,2,TR Birt,4
168,1,SA Asnodkar,4
416,1,KC Sangakkara,4
416,1,GH Vihari,4
416,1,NLTC Perera,4
540,1,JP Faulkner,4
511,1,DA Warner,4
98,1,MK Tiwary,4
512,1,Imran Tahir,4
58,1,CA Lynn,4
558,2,KK Nair,4
467,2,JP Faulkner,4
467,1,SK Raina,4
42,2,A Choudhary,4
171,2,RJ Harris,4
409,2,AC Gilchrist,4
540,1,SV Samson,4
74,2,MV Boucher,4
206,2,YK Pathan,4
206,2,FY Fazal,4
206,1,S Badrinath,4
403,1,STR Binny,4
229,2,A Mishra,4
331,1,KC Sangakkara,4
292,2,RG Sharma,4
128,1,RP Singh,4
41,1,Ishan Kishan,4
586,2,WP Saha,4
586,2,SE Marsh,4
7,1,RV Uthappa,4
407,1,A Chandila,4
204,1,CH Gayle,4
204,1,AD Mathews,4
363,2,DB Das,4
308,1,MS Dhoni,4
172,1,R Bhatia,4
170,1,AM Nayar,4
59,2,DT Christian,4
59,1,PA Patel,4
468,1,R Vinay Kumar,4
467,2,TG Southee,4
295,1,RV Uthappa,4
331,2,V Sehwag,4
24,2,PJ Cummins,4
402,1,DW Steyn,4
175,2,Jaskaran Singh,4
174,2,MK Pandey,4
405,1,Azhar Mahmood,4
630,1,KH Pandya,4
319,2,AA Chavan,4
40,1,YK Pathan,4
93,2,Niraj Patel,4
403,2,RT Ponting,4
589,1,GJ Maxwell,4
177,1,Yuvraj Singh,4
267,1,KA Pollard,4
557,2,Karanveer Singh,4
336,1,NLTC Perera,4
336,1,Harbhajan Singh,4
338,1,CH Gayle,4
224,2,V Sehwag,4
284,1,RJ Harris,4
75,2,AM Rahane,4
75,1,SC Ganguly,4
38,2,SPD Smith,4
302,1,SK Raina,4
302,1,MEK Hussey,4
364,1,V Sehwag,4
203,1,DA Warner,4
472,2,M Morkel,4
397,2,A Ashish Reddy,4
180,1,A Uniyal,4
27,1,Kuldeep Yadav,4
26,2,DR Smith,4
396,1,CH Gayle,4
200,1,KM Jadhav,4
368,1,JH Kallis,4
538,1,BB McCullum,4
537,2,G Gambhir,4
592,2,SPD Smith,4
93,1,A Mishra,4
287,2,TL Suman,4
92,1,Salman Butt,4
26,1,MM Sharma,4
38,2,AM Rahane,4
519,2,A Mishra,4
519,1,SK Raina,4
519,1,BB McCullum,4
595,2,DJ Bravo,4
35,1,A Mishra,4
293,2,S Sriram,4
227,1,SK Trivedi,4
332,2,M Kartik,4
333,2,V Kohli,4
333,2,SS Tiwary,4
369,1,P Awana,4
369,1,DA Miller,4
306,1,LA Pomersbach,4
517,2,RN ten Doeschate,4
394,2,CL White,4
395,2,LRPL Taylor,4
125,2,Joginder Sharma,4
473,1,RG Sharma,4
33,2,YS Chahal,4
186,1,RP Singh,4
387,1,AD Mathews,4
597,1,HH Pandya,4
596,1,F du Plessis,4
392,1,PJ Sangwan,4
185,2,JM Kemp,4
88,2,P Kumar,4
391,1,PP Chawla,4
521,2,KV Sharma,4
34,2,HH Pandya,4
184,1,SK Warne,4
183,2,PJ Sangwan,4
519,2,CM Gautam,4
31,2,SP Narine,4
599,1,RA Jadeja,4
554,2,NJ Maddinson,4
477,2,CM Gautam,4
478,2,JH Kallis,4
225,2,A Symonds,4
226,2,RV Uthappa,4
303,2,TL Suman,4
250,1,RV Uthappa,4
305,1,MK Tiwary,4
305,1,G Gambhir,4
186,2,Yuvraj Singh,4
187,1,MM Patel,4
317,1,Shakib Al Hasan,4
317,1,R Bhatia,4
199,1,SS Tiwary,4
54,1,R Tewatia,4
475,1,V Kohli,4
376,2,TM Dilshan,4
530,1,CJ Anderson,4
602,1,RR Pant,4
382,1,AD Russell,4
196,1,Mandeep Singh,4
376,2,AB de Villiers,4
376,1,A Ashish Reddy,4
241,1,V Sehwag,4
273,1,A Symonds,4
316,1,DB Ravi Teja,4
84,1,DT Patil,4
602,2,SP Narine,4
605,1,AM Rahane,4
382,1,S Nadeem,4
487,2,R Bhatia,4
489,2,AJ Finch,4
489,1,JP Duminy,4
488,2,CH Gayle,4
488,1,Shivam Sharma,4
569,1,M Vohra,4
65,1,S Sohal,4
276,1,AM Rahane,4
619,1,MJ McClenaghan,4
451,1,RV Gomez,4
53,2,UT Yadav,4
566,2,SN Khan,4
566,2,D Wiese,4
327,1,AT Rayudu,4
232,1,JA Morkel,4
344,2,DL Vettori,4
124,1,FH Edwards,3
636,1,DJ Hooda,3
123,1,PP Chawla,3
635,1,DS Kulkarni,3
556,1,NM Coulter-Nile,3
2,1,RG Sharma,3
28,2,N Rana,3
530,2,MS Dhoni,3
315,1,CJ Ferguson,3
636,2,CJ Jordan,3
2,1,KH Pandya,3
1,2,YS Chahal,3
476,2,MS Bisla,3
380,2,DA Warner,3
601,1,NLTC Perera,3
61,2,IK Pathan,3
60,2,Z Khan,3
60,2,SB Joshi,3
472,2,YK Pathan,3
196,1,DJ Hussey,3
269,1,DA Warner,3
191,1,AD Mathews,3
633,1,RA Jadeja,3
192,2,M Vijay,3
381,2,LR Shukla,3
189,2,UT Yadav,3
268,2,M Manhas,3
126,2,BB McCullum,3
471,1,Yuvraj Singh,3
471,1,S Rana,3
336,1,AT Rayudu,3
224,1,L Balaji,3
474,2,M Manhas,3
227,1,SK Warne,3
30,2,BB McCullum,3
30,1,S Badree,3
78,1,Sohail Tanvir,3
79,1,SK Raina,3
373,1,SP Goswami,3
373,1,J Botha,3
605,1,R Bhatia,3
386,1,DR Smith,3
189,1,WPUJC Vaas,3
524,1,MG Johnson,3
229,1,WPUJC Vaas,3
293,1,DJ Hussey,3
129,1,RV Uthappa,3
128,1,RG Sharma,3
558,2,STR Binny,3
59,2,RA Tripathi,3
62,1,SK Trivedi,3
554,1,RA Jadeja,3
119,2,SK Warne,3
240,2,IR Jaggi,3
315,2,JP Faulkner,3
384,2,B Kumar,3
374,1,P Kumar,3
374,1,DJ Hussey,3
190,1,DPMD Jayawardene,3
189,2,V Sehwag,3
32,2,M Vohra,3
465,2,S Nadeem,3
130,2,SA Asnodkar,3
481,2,PA Patel,3
58,2,LMP Simmons,3
310,1,SC Ganguly,3
340,2,KD Karthik,3
340,2,KA Pollard,3
283,1,DPMD Jayawardene,3
59,1,LMP Simmons,3
128,2,S Dhawan,3
63,2,B Akhil,3
119,2,Kamran Khan,3
119,1,V Kohli,3
119,1,RV Uthappa,3
132,1,DJ Bravo,3
132,1,AM Nayar,3
272,1,M Vijay,3
13,1,RD Chahar,3
12,2,PA Patel,3
188,1,AT Rayudu,3
33,2,P Negi,3
599,2,P Negi,3
317,1,RN ten Doeschate,3
316,2,RE Levi,3
522,1,YK Pathan,3
199,1,R Sathish,3
306,2,KA Pollard,3
250,2,MS Wade,3
198,2,KB Arun Karthik,3
387,1,MN Samuels,3
33,2,AB de Villiers,3
6,1,AJ Finch,3
462,1,KA Pollard,3
461,2,SV Samson,3
461,2,SR Watson,3
562,2,Harbhajan Singh,3
620,2,AD Nath,3
623,1,KA Pollard,3
13,2,KD Karthik,3
186,1,Jaskaran Singh,3
388,2,DW Steyn,3
391,1,P Kumar,3
89,1,SB Bangar,3
55,2,CJ Anderson,3
55,1,Vishnu Vinod,3
135,2,S Dhawan,3
312,2,GJ Maxwell,3
482,1,SPD Smith,3
231,1,JP Duminy,3
390,2,DPMD Jayawardene,3
596,2,Shakib Al Hasan,3
535,2,RN ten Doeschate,3
77,2,KC Sangakkara,3
77,1,SB Bangar,3
35,1,RR Pant,3
368,2,RA Jadeja,3
184,1,P Dogra,3
594,1,R Dhawan,3
370,2,RP Singh,3
116,1,KC Sangakkara,3
136,2,M Manhas,3
457,1,R Dhawan,3
341,2,MN Samuels,3
458,2,MEK Hussey,3
563,1,SK Raina,3
181,1,IK Pathan,3
77,1,D Kalyankrishna,3
180,1,AD Mascarenhas,3
183,2,DP Nannes,3
183,2,A Mishra,3
239,1,P Kumar,3
592,2,Ankit Sharma,3
398,1,M Vohra,3
397,1,YK Pathan,3
179,2,S Tyagi,3
179,2,M Vijay,3
37,1,SR Watson,3
115,2,VY Mahesh,3
115,2,V Sehwag,3
486,1,Mandeep Singh,3
137,2,SK Warne,3
564,2,Gurkeerat Singh,3
245,2,R Ninan,3
245,2,DL Vettori,3
626,2,DA Miller,3
93,1,S Dhawan,3
178,1,P Kumar,3
201,1,B Lee,3
367,1,V Kohli,3
364,1,NV Ojha,3
366,2,N Saini,3
487,2,PV Tambe,3
488,2,Yuvraj Singh,3
15,2,M Vohra,3
277,1,A Symonds,3
139,2,SM Katich,3
139,2,PP Chawla,3
257,2,JA Morkel,3
220,2,V Kohli,3
116,1,IK Pathan,3
287,1,SJ Srivastava,3
177,1,RR Powar,3
631,1,JO Holder,3
630,2,KD Karthik,3
365,2,B Kumar,3
404,2,AB Agarkar,3
405,1,P Kumar,3
285,2,DH Yagnik,3
327,1,KD Karthik,3
115,2,Mohammad Asif,3
451,1,Yuvraj Singh,3
449,2,Sachin Baby,3
257,2,MS Dhoni,3
137,1,PA Patel,3
512,1,S Nadeem,3
404,1,DJ Bravo,3
308,1,DE Bollinger,3
95,2,VY Mahesh,3
630,1,Harbhajan Singh,3
629,1,WP Saha,3
407,1,SK Trivedi,3
407,1,JP Faulkner,3
540,1,CH Morris,3
511,1,S Anirudha,3
97,2,Younis Khan,3
140,2,SM Harwood,3
284,1,P Kumar,3
284,1,AC Gilchrist,3
266,1,L Balaji,3
141,1,JDP Oram,3
565,2,Q de Kock,3
565,1,RA Jadeja,3
312,1,DL Vettori,3
327,1,PP Ojha,3
410,2,M Vijay,3
308,1,R Ashwin,3
308,1,JA Morkel,3
308,1,F du Plessis,3
169,2,S Sohal,3
548,1,WP Saha,3
141,1,M Muralitharan,3
449,2,PV Tambe,3
583,2,SS Iyer,3
583,1,WP Saha,3
280,1,M Kaif,3
279,2,Y Venugopal Rao,3
300,2,AM Nayar,3
420,1,R Rampaul,3
542,2,DA Miller,3
167,1,AB McDonald,3
166,2,DJ Hussey,3
235,2,Iqbal Abdulla,3
319,2,R Dravid,3
161,1,MF Maharoof,3
628,2,SV Samson,3
51,1,CJ Anderson,3
51,1,SS Iyer,3
147,2,SS Tiwary,3
113,1,RV Uthappa,3
113,1,MK Pandey,3
283,1,R Vinay Kumar,3
505,1,WP Saha,3
418,2,YK Pathan,3
42,2,SR Watson,3
44,2,SS Iyer,3
160,2,AM Rahane,3
159,2,RE van der Merwe,3
209,2,R Vinay Kumar,3
210,2,RP Singh,3
101,2,V Kohli,3
43,2,Rashid Khan,3
161,2,S Sohal,3
297,2,OA Shah,3
102,2,RP Singh,3
111,2,AS Yadav,3
111,1,Misbah-ul-Haq,3
548,1,NLTC Perera,3
441,2,R Bhatia,3
51,2,DT Christian,3
325,2,R Bhatia,3
10,2,Harbhajan Singh,3
71,1,M Kartik,3
70,1,SB Joshi,3
543,1,Imran Tahir,3
249,2,KD Karthik,3
23,2,KD Karthik,3
158,2,TL Suman,3
104,1,B Akhil,3
110,1,T Kohli,3
627,1,Shakib Al Hasan,3
573,2,P Negi,3
573,2,MM Sharma,3
440,2,Harmeet Singh,3
18,2,CR Woakes,3
18,1,PJ Cummins,3
346,1,DW Steyn,3
21,1,Yuvraj Singh,3
211,2,AT Rayudu,3
308,1,RA Jadeja,3
355,1,JA Morkel,3
354,2,RJ Harris,3
324,1,JA Morkel,3
578,1,KK Nair,3
578,1,A Mishra,3
427,1,STR Binny,3
432,1,A Ashish Reddy,3
431,2,JP Faulkner,3
109,1,SD Chitnis,3
547,1,MS Dhoni,3
309,2,GJ Maxwell,3
350,2,P Dogra,3
347,1,F du Plessis,3
576,2,P Negi,3
428,1,KM Jadhav,3
498,2,KM Jadhav,3
498,2,KD Karthik,3
153,2,RE van der Merwe,3
351,1,RG Sharma,3
613,2,TG Southee,3
435,2,KC Sangakkara,3
435,2,GH Vihari,3
233,1,RJ Harris,3
574,2,DS Kulkarni,3
436,1,MS Gony,3
435,2,S Dhawan,3
255,2,G Gambhir,3
151,2,WA Mota,3
352,2,A Ashish Reddy,3
437,1,YK Pathan,3
434,2,SP Narine,3
255,1,RR Powar,3
272,1,S Anirudha,3
293,2,IK Pathan,3
334,1,BJ Hodge,3
337,1,IR Jaggi,3
259,1,AJ Finch,3
375,2,B Kumar,3
375,2,AG Murtaza,3
251,1,SK Warne,3
251,1,FY Fazal,3
84,1,A Kumble,3
527,2,MK Pandey,3
305,2,KA Pollard,3
375,2,WD Parnell,3
82,2,VY Mahesh,3
528,2,KM Jadhav,3
273,2,P Kumar,2
529,1,KL Rahul,2
475,1,PA Patel,2
475,1,AB Dinda,2
305,2,TL Suman,2
603,1,DJ Hooda,2
603,2,SR Watson,2
28,1,Washington Sundar,2
471,2,SV Samson,2
259,2,Sunny Singh,2
63,1,Harbhajan Singh,2
197,2,R Vinay Kumar,2
197,2,MV Boucher,2
532,1,AR Patel,2
527,2,SA Yadav,2
241,1,UBT Chand,2
241,1,RE van der Merwe,2
316,1,DW Steyn,2
603,1,A Ashish Reddy,2
602,2,UT Yadav,2
193,2,J Theron,2
190,2,MS Gony,2
31,1,CJ Anderson,2
30,2,RA Jadeja,2
261,2,LRPL Taylor,2
48,1,Swapnil Singh,2
255,2,Shakib Al Hasan,2
19,1,Mohammad Nabi,2
214,1,RV Uthappa,2
437,1,JH Kallis,2
439,1,B Kumar,2
149,2,S Sohal,2
149,1,JA Morkel,2
323,1,DW Steyn,2
233,1,A Symonds,2
232,2,RG Sharma,2
232,2,MD Mishra,2
433,1,CM Gautam,2
575,1,HV Patel,2
69,2,DS Kulkarni,2
428,1,UT Yadav,2
429,2,DA Miller,2
158,1,A Mishra,2
498,2,S Kaul,2
290,1,RV Gomez,2
262,2,JE Taylor,2
262,1,SK Raina,2
106,2,CRD Fernando,2
154,1,MC Henriques,2
213,2,PD Collingwood,2
213,2,MF Maharoof,2
351,2,WD Parnell,2
351,2,SPD Smith,2
19,2,I Sharma,2
213,2,R Bhatia,2
234,2,CRD Fernando,2
494,2,SK Raina,2
107,1,A Kumble,2
310,1,B Kumar,2
248,2,DL Vettori,2
248,2,CA Pujara,2
350,2,Azhar Mahmood,2
347,2,BB McCullum,2
442,1,MS Dhoni,2
48,2,YK Pathan,2
441,1,A Mithun,2
543,1,Yuvraj Singh,2
543,1,S Nadeem,2
501,2,SV Samson,2
501,2,STR Binny,2
430,2,R Ashwin,2
430,2,M Vijay,2
579,2,DJ Bravo,2
579,1,GJ Maxwell,2
46,2,AJ Finch,2
46,1,MJ Guptill,2
576,2,R Ashwin,2
47,1,MJ McClenaghan,2
211,2,DJ Bravo,2
105,1,I Sharma,2
577,1,S Gopal,2
577,1,MJ McClenaghan,2
426,2,BAW Mendis,2
426,2,B Kumar,2
613,2,JC Buttler,2
354,2,N Saini,2
432,1,BB Samantray,2
495,2,R Shukla,2
104,1,P Kumar,2
104,1,B Chipli,2
110,2,MS Gony,2
10,1,Rashid Khan,2
216,1,DE Bollinger,2
350,1,AUK Pathan,2
444,1,NLTC Perera,2
144,2,Y Venugopal Rao,2
144,2,RP Singh,2
111,2,SB Styris,2
502,1,WD Parnell,2
501,2,UBT Chand,2
255,1,BJ Hodge,2
613,1,KS Williamson,2
210,2,AA Bilakhia,2
254,1,TD Paine,2
67,2,L Ronchi,2
547,2,GB Hogg,2
50,2,Harbhajan Singh,2
51,1,SV Samson,2
256,1,R McLaren,2
348,1,BB Samantray,2
52,1,SK Raina,2
627,1,SP Narine,2
10,2,HH Pandya,2
70,1,S Chanderpaul,2
543,1,A Mishra,2
159,1,S Badrinath,2
425,1,MS Dhoni,2
24,1,Harbhajan Singh,2
44,2,Z Khan,2
502,2,DA Miller,2
419,2,M Manhas,2
207,2,PP Ojha,2
164,2,RJ Harris,2
417,2,AB de Villiers,2
420,2,AM Rahane,2
160,1,J Botha,2
357,1,NV Ojha,2
103,1,SC Ganguly,2
321,1,A Nehra,2
421,2,Gurkeerat Singh,2
422,2,LJ Wright,2
422,2,AM Nayar,2
422,2,AB Dinda,2
46,1,AR Patel,2
254,1,SB Wagh,2
102,2,H Das,2
9,2,BA Stokes,2
9,1,CJ Anderson,2
628,2,Q de Kock,2
492,1,PA Patel,2
17,2,AF Milne,2
17,1,JD Unadkat,2
17,1,BA Stokes,2
349,1,AL Menaria,2
51,1,Mohammed Shami,2
147,2,SR Tendulkar,2
444,2,AT Rayudu,2
291,1,EJG Morgan,2
113,2,YK Pathan,2
505,1,GJ Maxwell,2
542,2,Karanveer Singh,2
163,1,Mashrafe Mortaza,2
508,1,PP Ojha,2
415,1,Azhar Mahmood,2
414,1,GH Vihari,2
169,1,L Balaji,2
169,1,MS Dhoni,2
414,1,CL White,2
359,1,N Saini,2
358,1,WD Parnell,2
270,1,P Kumar,2
279,1,DB Ravi Teja,2
541,2,KV Sharma,2
508,1,AT Rayudu,2
100,2,SE Marsh,2
99,1,Shoaib Akhtar,2
165,1,V Sehwag,2
416,1,PA Reddy,2
362,2,B Kumar,2
508,1,Harbhajan Singh,2
509,2,KK Cooper,2
74,2,B Akhil,2
584,2,AD Russell,2
584,1,KV Sharma,2
411,1,SS Tiwary,2
170,2,R Bhatia,2
170,1,Mohammad Ashraful,2
299,1,AT Rayudu,2
319,2,J Botha,2
319,2,GB Hogg,2
